FOODID;EUFDNAME;BESTLOC;ACQTYPE;METHTYPE
33125;FACIDCTG;1,641;S;R
33125;FAPU;1,064;S;R
33125;FAMCIS;0,1907;S;R
33125;FASAT;0,3047;S;R
33128;ENERC;2067,07;S;R
33128;CHOAVL;38,502;S;R
33128;FAT;29,638;S;R
33128;PROT;14,71;S;R
33128;FIBC;8,222;S;R
33128;STARCH;34,73;S;R
33128;SUGAR;3,775;S;R
33128;RIBF;0,060;S;R
33128;THIA;0,4500;S;R
33128;VITC;0;S;R
33128;VITA;0,09;S;R
33128;VITD;0;S;R
33128;VITE;6,109;S;R
33128;CA;53,90;S;R
33128;FE;1,922;S;R
33128;NA;1088,73;S;R
33128;FACIDCTG;26,317;S;R
33128;FAPU;6,886;S;R
33128;FAMCIS;11,8722;S;R
33128;FASAT;6,4374;S;R
33129;ENERC;345,42;S;S
33129;CHOAVL;4,5;L;E
33129;FAT;5,454;S;CG
33129;PROT;3,8;L;E
33129;FIBC;0;L;E
33129;STARCH;0;S;U
33129;SUGAR;4,703;S;R
33129;RIBF;0,182;S;R
33129;THIA;0,0324;S;R
33129;VITC;0,95;S;R
33129;VITA;48,92;S;R
33129;VITD;0,044;S;R
33129;VITE;0,098;S;R
33129;CA;140;L;E
33129;FE;0,061;S;R
33129;NA;100;L;E
33129;FACIDCTG;4,976;S;R
33129;FAPU;0,116;S;R
33129;FAMCIS;1,1290;S;R
33129;FASAT;3,1;L;E
33130;ENERC;2402,55;S;S
33130;CHOAVL;18,800;S;S
33130;FAT;46,350;E;E
33130;PROT;20;S;CG
33130;FIBC;3,500;F;E
33130;STARCH;14,20;F;E
33130;SUGAR;4,600;S;S
33130;RIBF;0,200;E;E
33130;THIA;0,2000;E;E
33130;VITC;0;E;E
33130;VITA;0;S;S
33130;VITD;0;F;E
33130;VITE;0,900;S;S
33130;CA;45,00;E;E
33130;FE;6,000;E;E
33130;NA;285,60;S;CG
33130;FACIDCTG;41,2396;S;S
33130;FAPU;7,844;S;S
33130;FAMCIS;23,7970;S;S
33130;FASAT;7,7850;S;S
33131;ENERC;2430,14;S;S
33131;CHOAVL;16,7;F;E
33131;FAT;45,97;F;E
33131;PROT;21,35;F;E
33131;FIBC;10,3;F;E
33131;STARCH;8,89;S;S
33131;SUGAR;7,81;F;E
33131;RIBF;0,158;F;E
33131;THIA;0,84;F;E
33131;VITC;2,3;F;E
33131;VITA;13;F;E
33131;VITD;0;S;U
33131;VITE;1,93;F;E
33131;CA;110;F;E
33131;FE;4,2;F;E
33131;NA;613,15;S;CG
33131;FACIDCTG;45,6736;S;T
33131;FAPU;13,899;F;E
33131;FAMCIS;24,216;F;E
33131;FASAT;5,55;F;E
33132;ENERC;176,68;S;S
33132;CHOAVL;1,738;S;R
33132;FAT;1,947;S;R
33132;PROT;3,95;S;R
33132;FIBC;1;L;X
33132;STARCH;0,53;S;R
33132;SUGAR;0,605;S;R
33132;RIBF;0,034;S;R
33132;THIA;0,1210;S;R
33132;VITC;0;S;R
33132;VITA;0,22;S;R
33132;VITD;0;S;R
33132;VITE;0,094;S;R
33132;CA;120;L;X
33132;FE;0,924;S;R
33132;NA;1,44;S;R
33132;FACIDCTG;1,516;S;R
33132;FAPU;1,012;S;R
33132;FAMCIS;0,1254;S;R
33132;FASAT;0,3014;S;R
33133;ENERC;171,54;S;S
33133;CHOAVL;2,810;S;R
33133;FAT;1,869;S;R
33133;PROT;2,98;S;R
33133;FIBC;0,5;L;E
33133;STARCH;0,40;S;R
33133;SUGAR;1,955;S;R
33133;RIBF;0,026;S;R
33133;THIA;0,0913;S;R
33133;VITC;0;S;R
33133;VITA;0,17;S;R
33133;VITD;0;S;R
33133;VITE;0,109;S;R
33133;CA;120;L;E
33133;FE;0,699;S;R
33133;NA;28,40;S;R
33133;FACIDCTG;1,544;S;R
33133;FAPU;1,000;S;R
33133;FAMCIS;0,1827;S;R
33133;FASAT;0,2855;S;R
33134;ENERC;274,82;S;R
33134;CHOAVL;8,422;S;R
33134;FAT;1,742;S;R
33134;PROT;3,15;S;R
33134;FIBC;1,712;S;R
33134;STARCH;0,55;S;R
33134;SUGAR;7,433;S;R
33134;RIBF;0,028;S;R
33134;THIA;0,0881;S;R
33134;VITC;0;S;R
33134;VITA;0,16;S;R
33134;VITD;0;S;R
33134;VITE;0,070;S;R
33134;CA;120;L;X
33134;FE;0,842;S;R
33134;NA;98,51;S;R
33134;FACIDCTG;1,356;S;R
33134;FAPU;0,745;S;R
33134;FAMCIS;0,1736;S;R
33134;FASAT;0,3700;S;R
33135;ENERC;196,73;S;S
33135;CHOAVL;1,817;S;R
33135;FAT;2,435;S;R
33135;PROT;4,13;S;R
33135;FIBC;0,7;L;X
33135;STARCH;0,55;S;R
33135;SUGAR;0,633;S;R
33135;RIBF;0,036;S;R
33135;THIA;0,1265;S;R
33135;VITC;0;S;R
33135;VITA;0,23;S;R
33135;VITD;0;S;R
33135;VITE;0,136;S;R
33135;CA;21,39;S;R
33135;FE;0,966;S;R
33135;NA;1,46;S;R
33135;FACIDCTG;1,985;S;R
33135;FAPU;1,294;S;R
33135;FAMCIS;0,2192;S;R
33135;FASAT;0,3732;S;R
33136;ENERC;179,54;S;R
33136;CHOAVL;2,658;S;R
33136;FAT;1,922;S;R
33136;PROT;3,09;S;R
33136;FIBC;1,350;S;R
33136;STARCH;0,41;S;R
33136;SUGAR;1,772;S;R
33136;RIBF;0,027;S;R
33136;THIA;0,0946;S;R
33136;VITC;0;S;R
33136;VITA;0,17;S;R
33136;VITD;0,8;L;X
33136;VITE;0,111;S;R
33136;CA;120;L;X
33136;FE;0,724;S;R
33136;NA;40,03;S;R
33136;FACIDCTG;1,586;S;R
33136;FAPU;1,028;S;R
33136;FAMCIS;0,1861;S;R
33136;FASAT;0,2937;S;R
33137;ENERC;196,92;S;R
33137;CHOAVL;6,036;S;R
33137;FAT;1,236;S;R
33137;PROT;2,30;S;R
33137;FIBC;1,185;S;R
33137;STARCH;0,38;S;R
33137;SUGAR;5,330;S;R
33137;RIBF;0,21;L;X
33137;THIA;0,0661;S;R
33137;VITC;0;S;R
33137;VITA;0,12;S;R
33137;VITD;0,75;L;X
33137;VITE;0,052;S;R
33137;CA;120;L;X
33137;FE;0,592;S;R
33137;NA;40,21;S;R
33137;FACIDCTG;0,962;S;R
33137;FAPU;0,557;S;R
33137;FAMCIS;0,1123;S;R
33137;FASAT;0,2448;S;R
33138;ENERC;299,00;S;S
33138;CHOAVL;9,986;S;R
33138;FAT;1,787;S;R
33138;PROT;3,29;S;R
33138;FIBC;0,9;L;X
33138;STARCH;0,55;S;R
33138;SUGAR;8,968;S;R
33138;RIBF;0,21;L;X
33138;THIA;0,0936;S;R
33138;VITC;0;S;R
33138;VITA;0,17;S;R
33138;VITD;0,75;L;X
33138;VITE;0,074;S;R
33138;CA;120;L;X
33138;FE;0,857;S;R
33138;NA;40,48;S;R
33138;FACIDCTG;1,391;S;R
33138;FAPU;0,789;S;R
33138;FAMCIS;0,1683;S;R
33138;FASAT;0,3636;S;R
33139;ENERC;191,86;S;S
33139;CHOAVL;3,920;S;R
33139;FAT;1,793;S;R
33139;PROT;3,23;S;R
33139;FIBC;0,5;L;X
33139;STARCH;0,43;S;R
33139;SUGAR;2,993;S;R
33139;RIBF;0,21;L;X
33139;THIA;0,0990;S;R
33139;VITC;0;S;R
33139;VITA;0,18;S;R
33139;VITD;0;S;R
33139;VITE;1,8;L;X
33139;CA;120;L;X
33139;FE;0,758;S;R
33139;NA;40,03;S;R
33139;FACIDCTG;1,441;S;R
33139;FAPU;0,946;S;R
33139;FAMCIS;0,1466;S;R
33139;FASAT;0,2756;S;R
33141;ENERC;374,62;S;R
33141;CHOAVL;12,822;S;R
33141;FAT;2,161;S;R
33141;PROT;3,32;S;R
33141;FIBC;0,156;S;R
33141;STARCH;0;S;R
33141;SUGAR;12,772;S;R
33141;RIBF;0,174;S;R
33141;THIA;0,0323;S;R
33141;VITC;14,41;S;R
33141;VITA;28,74;S;R
33141;VITD;0,9;L;E
33141;VITE;0,117;S;R
33141;CA;137,30;S;R
33141;FE;0,097;S;R
33141;NA;51,85;S;R
33141;FACIDCTG;1,903;S;R
33141;FAPU;0,051;S;R
33141;FAMCIS;0,4623;S;R
33141;FASAT;1,2577;S;R
33142;ENERC;271,67;S;R
33142;CHOAVL;12,855;S;R
33142;FAT;0,100;S;R
33142;PROT;2,70;S;R
33142;FIBC;0,094;S;R
33142;STARCH;0;S;R
33142;SUGAR;12,855;S;R
33142;RIBF;0,164;S;R
33142;THIA;0,0307;S;R
33142;VITC;2,04;S;R
33142;VITA;1,10;S;R
33142;VITD;1;L;E
33142;VITE;0,083;S;R
33142;CA;105,23;S;R
33142;FE;0,067;S;R
33142;NA;38,34;S;R
33142;FACIDCTG;0,092;S;R
33142;FAPU;0,008;S;R
33142;FAMCIS;0,0193;S;R
33142;FASAT;0,0607;S;R
33147;ENERC;444,13;S;R
33147;CHOAVL;12,423;S;R
33147;FAT;2,876;S;R
33147;PROT;6,75;S;R
33147;FIBC;0,141;S;R
33147;STARCH;2,60;S;R
33147;SUGAR;9,825;S;R
33147;RIBF;0,181;S;R
33147;THIA;0,0365;S;R
33147;VITC;2,28;S;R
33147;VITA;27,46;S;R
33147;VITD;1,25;L;X
33147;VITE;0,112;S;R
33147;CA;97,85;S;R
33147;FE;0,089;S;R
33147;NA;66,57;S;R
33147;FACIDCTG;2,825;S;R
33147;FAPU;0,068;S;R
33147;FAMCIS;0,6457;S;R
33147;FASAT;1,9305;S;R
33150;ENERC;412,51;S;R
33150;CHOAVL;10,909;S;R
33150;FAT;4,581;S;R
33150;PROT;3,19;S;R
33150;FIBC;0,070;S;R
33150;STARCH;0;S;R
33150;SUGAR;10,909;S;R
33150;RIBF;0,161;S;R
33150;THIA;0,0303;S;R
33150;VITC;1,23;S;R
33150;VITA;43,19;S;R
33150;VITD;0,047;S;R
33150;VITE;0,118;S;R
33150;CA;116,56;S;R
33150;FE;0,063;S;R
33150;NA;40,67;S;R
33150;FACIDCTG;4,561;S;R
33150;FAPU;0,111;S;R
33150;FAMCIS;1,0588;S;R
33150;FASAT;3,0941;S;R
33151;ENERC;0;S;R
33151;CHOAVL;0;E;E
33151;FAT;0;F;E
33151;PROT;0;F;E
33151;FIBC;0;F;E
33151;STARCH;0;S;R
33151;SUGAR;0;S;R
33151;RIBF;0;F;E
33151;THIA;0;F;E
33151;VITC;0;F;E
33151;VITA;0;F;E
33151;VITD;0;F;E
33151;VITE;0;S;R
33151;CA;51;F;E
33151;FE;3;F;E
33151;NA;37600;F;E
33151;FACIDCTG;0;S;R
33151;FAPU;0;S;S
33151;FAMCIS;0;S;S
33151;FASAT;0;S;S
33154;ENERC;494,19;S;R
33154;CHOAVL;1,395;S;R
33154;FAT;5,087;S;R
33154;PROT;16,60;S;R
33154;FIBC;0;S;R
33154;STARCH;0;S;R
33154;SUGAR;1,395;S;R
33154;RIBF;0,125;S;R
33154;THIA;0,0672;S;R
33154;VITC;0;S;R
33154;VITA;27,60;S;R
33154;VITD;9,839;S;R
33154;VITE;1,425;S;R
33154;CA;96,46;S;R
33154;FE;0,540;S;R
33154;NA;1056,28;S;R
33154;FACIDCTG;1,677;S;R
33154;FAPU;0,737;S;R
33154;FAMCIS;0,4403;S;R
33154;FASAT;0,4261;S;R
33158;ENERC;1636,69;S;S
33158;CHOAVL;72,603;S;R
33158;FAT;6,542;S;R
33158;PROT;7,68;S;R
33158;FIBC;1,5;L;E
33158;STARCH;40,41;S;R
33158;SUGAR;32,189;S;R
33158;RIBF;1,3;L;E
33158;THIA;1,1;L;E
33158;VITC;0,06;S;R
33158;VITA;18,86;S;R
33158;VITD;0,057;S;R
33158;VITE;0,724;S;R
33158;CA;71,49;S;R
33158;FE;5,7;L;E
33158;NA;218,22;S;R
33158;FACIDCTG;5,649;S;R
33158;FAPU;0,906;S;R
33158;FAMCIS;2,0217;S;R
33158;FASAT;2,4761;S;R
33159;ENERC;1803,22;S;R
33159;CHOAVL;70,154;S;R
33159;FAT;12,555;S;R
33159;PROT;8,39;S;R
33159;FIBC;0,435;S;R
33159;STARCH;34,32;S;R
33159;SUGAR;35,832;S;R
33159;RIBF;1,4;L;E
33159;THIA;1,2;L;E
33159;VITC;0,60;S;R
33159;VITA;0,57;S;R
33159;VITD;0,001;S;R
33159;VITE;0,753;S;R
33159;CA;680;L;E
33159;FE;11,9;L;E
33159;NA;271,54;S;R
33159;FACIDCTG;12,345;S;R
33159;FAPU;1,184;S;R
33159;FAMCIS;4,5800;S;R
33159;FASAT;6,0350;S;R
33160;ENERC;374,44;S;R
33160;CHOAVL;13,729;S;R
33160;FAT;2,852;S;R
33160;PROT;1,07;S;R
33160;FIBC;2,097;S;R
33160;STARCH;3,34;S;R
33160;SUGAR;7,795;S;R
33160;RIBF;0,007;S;R
33160;THIA;0,0234;S;R
33160;VITC;32;L;E
33160;VITA;0,05;S;R
33160;VITD;0;S;R
33160;VITE;1;L;E
33160;CA;5,83;S;R
33160;FE;0,391;S;R
33160;NA;0,99;S;R
33160;FACIDCTG;2,606;S;R
33160;FAPU;0,862;S;R
33160;FAMCIS;1,5014;S;R
33160;FASAT;0,1922;S;R
33161;ENERC;243,34;S;S
33161;CHOAVL;10;L;E
33161;FAT;0,442;S;R
33161;PROT;1,26;S;R
33161;FIBC;4,280;S;R
33161;STARCH;2,79;S;R
33161;SUGAR;5,375;S;R
33161;RIBF;0,009;S;R
33161;THIA;0,0180;S;R
33161;VITC;1,59;S;R
33161;VITA;0,15;S;R
33161;VITD;0;S;R
33161;VITE;0,124;S;R
33161;CA;6,10;S;R
33161;FE;0,369;S;R
33161;NA;0,90;S;R
33161;FACIDCTG;0,222;S;R
33161;FAPU;0,090;S;R
33161;FAMCIS;0,0829;S;R
33161;FASAT;0,0393;S;R
33162;ENERC;227,70;S;R
33162;CHOAVL;4,800;S;R
33162;FAT;2,500;S;R
33162;PROT;3,00;S;R
33162;FIBC;0;S;R
33162;STARCH;0;S;R
33162;SUGAR;4,800;S;R
33162;RIBF;0,185;S;R
33162;THIA;0,0340;S;R
33162;VITC;1,04;S;R
33162;VITA;25,44;S;R
33162;VITD;0,035;S;R
33162;VITE;0,047;S;R
33162;CA;122,00;S;R
33162;FE;0,055;S;R
33162;NA;42,50;S;R
33162;FACIDCTG;2,387;S;R
33162;FAPU;0,054;S;R
33162;FAMCIS;0,5433;S;R
33162;FASAT;1,6384;S;R
33163;ENERC;265,06;S;S
33163;CHOAVL;12;L;E
33163;FAT;0,410;S;R
33163;PROT;1,12;S;R
33163;FIBC;3,296;S;R
33163;STARCH;2,84;S;R
33163;SUGAR;9,6;L;E
33163;RIBF;0,007;S;R
33163;THIA;0,0197;S;R
33163;VITC;32;L;E
33163;VITA;0,28;S;R
33163;VITD;0,8;L;E
33163;VITE;0,056;S;R
33163;CA;120;L;E
33163;FE;0,336;S;R
33163;NA;0,98;S;R
33163;FACIDCTG;0,217;S;R
33163;FAPU;0,085;S;R
33163;FAMCIS;0,0833;S;R
33163;FASAT;0,0392;S;R
33164;ENERC;264,70;S;R
33164;CHOAVL;4,800;S;R
33164;FAT;3,500;S;R
33164;PROT;3,00;S;R
33164;FIBC;0;S;R
33164;STARCH;0;S;R
33164;SUGAR;4,800;S;R
33164;RIBF;0,184;S;R
33164;THIA;0,0330;S;R
33164;VITC;0,97;S;R
33164;VITA;28,56;S;R
33164;VITD;0,035;E;I
33164;VITE;0,065;S;R
33164;CA;124,00;S;R
33164;FE;0,060;S;R
33164;NA;44,00;S;R
33164;FACIDCTG;3,245;S;R
33164;FAPU;0,075;S;R
33164;FAMCIS;0,7273;S;R
33164;FASAT;2,2276;S;R
33168;ENERC;866,12;S;R
33168;CHOAVL;0,710;S;R
33168;FAT;9,722;S;R
33168;PROT;29,07;S;R
33168;FIBC;0;S;R
33168;STARCH;0;S;R
33168;SUGAR;0,710;S;R
33168;RIBF;0,29;L;E
33168;THIA;0,0263;S;R
33168;VITC;0,11;S;R
33168;VITA;85,51;S;R
33168;VITD;5;L;E
33168;VITE;0,195;S;R
33168;CA;950;L;E
33168;FE;0,191;S;R
33168;NA;499,10;S;R
33168;FACIDCTG;9,393;S;R
33168;FAPU;0,228;S;R
33168;FAMCIS;2,2338;S;R
33168;FASAT;5,5;L;E
33169;ENERC;187,12;S;R
33169;CHOAVL;8,101;S;R
33169;FAT;0,823;S;R
33169;PROT;0,84;S;R
33169;FIBC;0,580;S;R
33169;STARCH;3,23;S;R
33169;SUGAR;4,871;S;R
33169;RIBF;0,005;S;R
33169;THIA;0,0191;S;R
33169;VITC;0;S;R
33169;VITA;0;S;R
33169;VITD;0,5;L;E
33169;VITE;0,125;S;R
33169;CA;120;L;E
33169;FE;0,369;S;R
33169;NA;97,76;S;R
33169;FACIDCTG;0,639;S;R
33169;FAPU;0,224;S;R
33169;FAMCIS;0,3321;S;R
33169;FASAT;0,0659;S;R
33170;ENERC;294,04;S;S
33170;CHOAVL;0;S;S
33170;FAT;1,51;L;E
33170;PROT;14,01;L;E
33170;FIBC;0;L;E
33170;STARCH;0;S;IG
33170;SUGAR;0;L;E
33170;RIBF;0,070;F;E
33170;THIA;0,0700;F;E
33170;VITC;0;L;E
33170;VITA;0;L;E
33170;VITD;8,000;D;AG
33170;VITE;1,470;S;S
33170;CA;5;L;E
33170;FE;0,16;L;E
33170;NA;24;L;E
33170;FACIDCTG;0,6892;S;S
33170;FAPU;0,383;S;S
33170;FAMCIS;0,1176;S;S
33170;FASAT;0,7;L;E
33171;ENERC;301,21;S;S
33171;CHOAVL;0;S;S
33171;FAT;0,5;F;E
33171;PROT;16,63;S;T
33171;FIBC;0;A;E
33171;STARCH;0;S;U
33171;SUGAR;0;A;E
33171;RIBF;0,03;A;E
33171;THIA;0,03;A;E
33171;VITC;0;A;E
33171;VITA;10,00;S;S
33171;VITD;0,2;A;E
33171;VITE;0,320;S;S
33171;CA;11;A;E
33171;FE;0,11;A;E
33171;NA;134;E;E
33171;FACIDCTG;0,345;S;T
33171;FAPU;0,150;S;S
33171;FAMCIS;0,0900;S;S
33171;FASAT;0,0900;S;S
33172;ENERC;352,81;S;R
33172;CHOAVL;11,075;S;R
33172;FAT;3,095;S;R
33172;PROT;2,80;S;R
33172;FIBC;0;S;R
33172;STARCH;0;S;R
33172;SUGAR;11,075;S;R
33172;RIBF;0,172;S;R
33172;THIA;0,0311;S;R
33172;VITC;0,99;S;R
33172;VITA;25,30;S;R
33172;VITD;1;L;E
33172;VITE;0,058;S;R
33172;CA;115,12;S;R
33172;FE;0,068;S;R
33172;NA;40,73;S;R
33172;FACIDCTG;2,880;S;R
33172;FAPU;0,066;S;R
33172;FAMCIS;0,6469;S;R
33172;FASAT;1,9774;S;R
33174;ENERC;686,41;S;R
33174;CHOAVL;0;S;R
33174;FAT;9,980;S;R
33174;PROT;18,66;S;R
33174;FIBC;0;S;R
33174;STARCH;0;S;R
33174;SUGAR;0;S;R
33174;RIBF;0,176;S;R
33174;THIA;0,2532;S;R
33174;VITC;0;S;R
33174;VITA;11,32;S;R
33174;VITD;0,242;S;R
33174;VITE;0,443;S;R
33174;CA;6,93;S;R
33174;FE;2,118;S;R
33174;NA;53,91;S;R
33174;FACIDCTG;8,109;S;R
33174;FAPU;0,695;S;R
33174;FAMCIS;2,8296;S;R
33174;FASAT;3,5880;S;R
33178;ENERC;2254,00;S;S
33178;CHOAVL;0,5;L;P
33178;FAT;60,000;L;P
33178;PROT;0,5;L;P
33178;FIBC;0;S;K
33178;STARCH;0;S;R
33178;SUGAR;0,500;S;S
33178;RIBF;0,015;S;R
33178;THIA;0;S;R
33178;VITC;0;S;K
33178;VITA;348,80;S;S
33178;VITD;0,159;S;R
33178;VITE;5,637;S;S
33178;CA;11,12;S;R
33178;FE;0,091;S;R
33178;NA;480;L;P
33178;FACIDCTG;53,7644;S;S
33178;FAPU;7,0000;L;P
33178;FAMCIS;17,0000;L;P
33178;FASAT;24,0000;L;P
33179;ENERC;268,57;S;S
33179;CHOAVL;4,2;L;E
33179;FAT;0,400;S;R
33179;PROT;9,81;S;R
33179;FIBC;0;S;R
33179;STARCH;0;S;R
33179;SUGAR;4,2;L;E
33179;RIBF;0,226;S;R
33179;THIA;0,0460;S;R
33179;VITC;1,00;S;R
33179;VITA;1,48;S;R
33179;VITD;0;S;R
33179;VITE;0,010;S;R
33179;CA;110;L;E
33179;FE;0,050;S;R
33179;NA;99,14;S;R
33179;FACIDCTG;0,209;S;R
33179;FAPU;0,014;S;R
33179;FAMCIS;0,0536;S;R
33179;FASAT;0,1262;S;R
33189;ENERC;658,79;S;R
33189;CHOAVL;16,425;S;R
33189;FAT;6,706;S;R
33189;PROT;7,09;S;R
33189;FIBC;0;S;R
33189;STARCH;0;S;R
33189;SUGAR;16,425;S;R
33189;RIBF;0,184;S;R
33189;THIA;0,0356;S;R
33189;VITC;0,81;S;R
33189;VITA;57,28;S;R
33189;VITD;0,036;S;R
33189;VITE;0,127;S;R
33189;CA;89,81;S;R
33189;FE;0,056;S;R
33189;NA;73,82;S;R
33189;FACIDCTG;6,498;S;R
33189;FAPU;0,163;S;R
33189;FAMCIS;1,5070;S;R
33189;FASAT;4,3876;S;R
33190;ENERC;719,10;S;R
33190;CHOAVL;15,534;S;R
33190;FAT;8,800;S;R
33190;PROT;7,16;S;R
33190;FIBC;0,032;S;R
33190;STARCH;0,16;S;R
33190;SUGAR;15,376;S;R
33190;RIBF;0,192;S;R
33190;THIA;0,0376;S;R
33190;VITC;0,80;S;R
33190;VITA;64,70;S;R
33190;VITD;0,040;S;R
33190;VITE;0,156;S;R
33190;CA;80;L;E
33190;FE;0,063;S;R
33190;NA;75,00;S;R
33190;FACIDCTG;8,575;S;R
33190;FAPU;0,194;S;R
33190;FAMCIS;2,1339;S;R
33190;FASAT;5,6885;S;R
33192;ENERC;505,39;S;R
33192;CHOAVL;5,721;S;R
33192;FAT;7,144;S;R
33192;PROT;7,72;S;R
33192;FIBC;0,034;S;R
33192;STARCH;0;S;R
33192;SUGAR;5,721;S;R
33192;RIBF;0,192;S;R
33192;THIA;0,0389;S;R
33192;VITC;1,08;S;R
33192;VITA;61,36;S;R
33192;VITD;0,039;S;R
33192;VITE;0,145;S;R
33192;CA;80;L;E
33192;FE;0,072;S;R
33192;NA;289,49;S;R
33192;FACIDCTG;6,918;S;R
33192;FAPU;0,165;S;R
33192;FAMCIS;1,6065;S;R
33192;FASAT;4,6671;S;R
33197;ENERC;171,45;S;R
33197;CHOAVL;6,113;S;R
33197;FAT;0,108;S;R
33197;PROT;3,49;S;R
33197;FIBC;0,148;S;R
33197;STARCH;0,02;S;R
33197;SUGAR;6,093;S;R
33197;RIBF;0,172;S;R
33197;THIA;0,0327;S;R
33197;VITC;2,25;S;R
33197;VITA;1,20;S;R
33197;VITD;0,5;L;E
33197;VITE;0,078;S;R
33197;CA;120;L;E
33197;FE;0,071;S;R
33197;NA;46,38;S;R
33197;FACIDCTG;0,098;S;R
33197;FAPU;0,009;S;R
33197;FAMCIS;0,0205;S;R
33197;FASAT;0,0639;S;R
33198;ENERC;174,59;S;R
33198;CHOAVL;6,293;S;R
33198;FAT;0,108;S;R
33198;PROT;3,48;S;R
33198;FIBC;0,158;S;R
33198;STARCH;0,03;S;R
33198;SUGAR;6,264;S;R
33198;RIBF;0,172;S;R
33198;THIA;0,0328;S;R
33198;VITC;2,28;S;R
33198;VITA;1,24;S;R
33198;VITD;0;S;R
33198;VITE;0,061;S;R
33198;CA;123,93;S;R
33198;FE;0,071;S;R
33198;NA;46,37;S;R
33198;FACIDCTG;0,098;S;R
33198;FAPU;0,009;S;R
33198;FAMCIS;0,0206;S;R
33198;FASAT;0,0640;S;R
33200;ENERC;334,16;S;R
33200;CHOAVL;14,068;S;R
33200;FAT;1,000;S;R
33200;PROT;3,24;S;R
33200;FIBC;0,062;S;R
33200;STARCH;0,03;S;R
33200;SUGAR;14,040;S;R
33200;RIBF;0,159;S;R
33200;THIA;0,0304;S;R
33200;VITC;1,12;S;R
33200;VITA;11,54;S;R
33200;VITD;0,023;S;R
33200;VITE;0,034;S;R
33200;CA;115,98;S;R
33200;FE;0,060;S;R
33200;NA;41,76;S;R
33200;FACIDCTG;1,018;S;R
33200;FAPU;0,025;S;R
33200;FAMCIS;0,2383;S;R
33200;FASAT;0,6966;S;R
33201;ENERC;169,82;S;S
33201;CHOAVL;4,600;S;S
33201;FAT;1,000;S;R
33201;PROT;3,06;S;R
33201;FIBC;0;S;R
33201;STARCH;0;S;R
33201;SUGAR;4,600;S;S
33201;RIBF;0,200;S;R
33201;THIA;0,0360;S;R
33201;VITC;1,00;S;R
33201;VITA;8,27;S;R
33201;VITD;0,020;S;R
33201;VITE;0,019;S;R
33201;CA;120,00;S;R
33201;FE;0;S;R
33201;NA;41,00;S;R
33201;FACIDCTG;1,147;S;R
33201;FAPU;0,029;S;R
33201;FAMCIS;0,2852;S;R
33201;FASAT;0,7208;S;R
33211;ENERC;404,26;S;S
33211;CHOAVL;0;S;S
33211;FAT;1,7;A;E
33211;PROT;20,08;A;E
33211;FIBC;0;A;E
33211;STARCH;0;S;U
33211;SUGAR;0;S;U
33211;RIBF;0,063;A;E
33211;THIA;0,041;A;E
33211;VITC;0;A;E
33211;VITA;3,80;S;S
33211;VITD;3,100;S;T
33211;VITE;0,4;A;E
33211;CA;10;A;E
33211;FE;0,56;A;E
33211;NA;52;A;E
33211;FACIDCTG;1,513;S;T
33211;FAPU;0,364;S;S
33211;FAMCIS;0,4980;S;S
33211;FASAT;0,5840;S;S
33221;ENERC;321,07;S;R
33221;CHOAVL;12,267;S;R
33221;FAT;0,940;S;R
33221;PROT;4,35;S;R
33221;FIBC;0,129;S;R
33221;STARCH;0;S;R
33221;SUGAR;12,267;S;R
33221;RIBF;0,155;S;R
33221;THIA;0,0300;S;R
33221;VITC;2,34;S;R
33221;VITA;10,82;S;R
33221;VITD;0,021;S;R
33221;VITE;0,112;S;R
33221;CA;100;L;E
33221;FE;0,083;S;R
33221;NA;50,12;S;R
33221;FACIDCTG;0,948;S;R
33221;FAPU;0,027;S;R
33221;FAMCIS;0,2212;S;R
33221;FASAT;0,6462;S;R
33226;ENERC;255,93;S;S
33226;CHOAVL;9,941;S;S
33226;FAT;0,103;S;R
33226;PROT;4,13;S;R
33226;FIBC;1,3;L;E
33226;STARCH;0,02;S;R
33226;SUGAR;9,9;L;E
33226;RIBF;0,163;S;R
33226;THIA;0,0305;S;R
33226;VITC;1,37;S;R
33226;VITA;160;L;E
33226;VITD;1;L;E
33226;VITE;2,4;L;E
33226;CA;100;L;E
33226;FE;0,050;S;R
33226;NA;50,02;S;R
33226;FACIDCTG;0,089;S;R
33226;FAPU;0,005;S;R
33226;FAMCIS;0,0191;S;R
33226;FASAT;0,0604;S;R
33236;ENERC;1579,89;S;S
33236;CHOAVL;74,5;L;X
33236;FAT;1,8;L;X
33236;PROT;10,5;L;X
33236;FIBC;8,4;L;X
33236;STARCH;50,13;S;R
33236;SUGAR;14,4;L;X
33236;RIBF;0,101;S;R
33236;THIA;1,5;L;X
33236;VITC;60;L;X
33236;VITA;210;L;X
33236;VITD;8,7;L;X
33236;VITE;7;L;X
33236;CA;270;L;X
33236;FE;8;L;X
33236;NA;10;L;X
33236;FACIDCTG;0,9978;S;T
33236;FAPU;0,608;S;R
33236;FAMCIS;0,1723;S;R
33236;FASAT;0,4;L;X
33237;ENERC;358,76;S;R
33237;CHOAVL;10,931;S;R
33237;FAT;2,940;S;R
33237;PROT;3,53;S;R
33237;FIBC;0,160;S;R
33237;STARCH;0,00;S;R
33237;SUGAR;10,928;S;R
33237;RIBF;0,156;S;R
33237;THIA;0,0291;S;R
33237;VITC;2,09;S;R
33237;VITA;28,91;S;R
